Table 5 - Regional level employment by 2 & 3 digit SIC 2007(Public/Private Split),,,,,,,,,,,,,,,,,,,,,,,,,,
47,,*,*,41.0,*,*,64.3,*,*,105.3,*,*,110.0,,,,,,,,,,,,,
,471,-,16.8,16.8,-,33.6,33.6,-,50.4,50.4,-,51.1,51.1,,,,,,,,,,,,,
,472,-,2.3,2.3,-,3.2,3.2,-,5.5,5.5,-,6.4,6.4,,,,,,,,,,,,,
,473,-,1.8,1.8,-,1.1,1.1,-,2.8,2.8,-,2.8,2.8,,,,,,,,,,,,,
,474,-,0.8,0.8,-,0.5,0.5,-,1.3,1.3,-,1.5,1.5,,,,,,,,,,,,,
,475,-,5.1,5.1,-,3.0,3.0,-,8.1,8.1,-,8.4,8.4,,,,,,,,,,,,,
,476,-,2.3,2.3,-,3.4,3.4,-,5.6,5.6,-,5.9,5.9,,,,,,,,,,,,,
,477,*,*,11.7,*,*,18.3,*,*,30.0,*,*,31.7,,,,,,,,,,,,,
,478,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,479,-,0.3,0.3,-,1.1,1.1,-,1.4,1.4,-,2.0,2.0,,,,,,,,,,,,,
49,,1.3,14.8,16.1,0.4,5.3,5.7,1.7,20.1,21.8,1.7,21.5,23.3,,,,,,,,,,,,,
,491,*,*,0.7,*,*,0.1,*,*,0.8,*,*,0.8,,,,,,,,,,,,,
,492,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,493,*,*,8.7,*,*,2.7,*,*,11.4,*,*,12.1,,,,,,,,,,,,,
,494,-,6.5,6.5,-,2.9,2.9,-,9.4,9.4,-,10.2,10.2,,,,,,,,,,,,,
,495,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
50,,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,501,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
,502,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,503,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,504,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
51,,-,1.0,1.0,-,0.3,0.3,-,1.3,1.3,-,1.3,1.3,,,,,,,,,,,,,
,511,-,*,*,-,*,*,-,1.3,1.3,-,1.3,1.3,,,,,,,,,,,,,
,512,-,*,*,-,*,*,-,-,-,-,-,-,,,,,,,,,,,,,
52,,*,*,7.9,*,*,1.1,*,*,9.0,*,*,9.2,,,,,,,,,,,,,
,521,*,*,3.9,*,*,0.4,*,*,4.3,*,*,4.3,,,,,,,,,,,,,
,522,0.7,3.3,4.0,0.2,0.5,0.7,0.8,3.9,4.7,0.8,4.0,4.8,,,,,,,,,,,,,
53,,*,*,6.4,*,*,1.6,*,*,8.0,*,*,8.0,,,,,,,,,,,,,
,531,*,*,4.8,*,*,1.4,*,*,6.1,*,*,6.1,,,,,,,,,,,,,
,532,-,1.6,1.6,-,0.3,0.3,-,1.9,1.9,-,1.9,1.9,,,,,,,,,,,,,
55,,-,4.5,4.5,-,4.6,4.6,-,9.1,9.1,-,9.2,9.2,,,,,,,,,,,,,
,551,-,3.5,3.5,-,3.7,3.7,-,7.2,7.2,-,7.3,7.3,,,,,,,,,,,,,
,552,-,0.1,0.1,-,0.1,0.1,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
,553,-,0.6,0.6,-,0.3,0.3,-,0.9,0.9,-,0.9,0.9,,,,,,,,,,,,,
,559,-,0.3,0.3,-,0.5,0.5,-,0.8,0.8,-,0.8,0.8,,,,,,,,,,,,,
56,,1.0,16.2,17.2,0.3,32.9,33.2,1.2,49.2,50.4,1.2,51.7,52.9,,,,,,,,,,,,,
,561,*,*,8.8,*,*,12.7,*,*,21.6,*,*,23.4,,,,,,,,,,,,,
,562,1.0,2.2,3.2,0.2,4.4,4.7,1.2,6.6,7.8,1.2,6.6,7.8,,,,,,,,,,,,,
,563,*,*,5.2,*,*,15.8,*,*,21.0,*,*,21.7,,,,,,,,,,,,,
58,,-,1.3,1.3,-,0.4,0.4,-,1.7,1.7,-,1.7,1.7,,,,,,,,,,,,,
,581,-,1.3,1.3,-,0.4,0.4,-,1.7,1.7,-,1.7,1.7,,,,,,,,,,,,,
,582,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
59,,*,*,0.6,*,*,0.5,*,*,1.1,*,*,1.3,,,,,,,,,,,,,
,591,*,*,0.6,*,*,0.5,*,*,1.1,*,*,1.3,,,,,,,,,,,,,
,592,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
60,,-,*,*,-,*,*,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,601,-,*,*,-,*,*,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,602,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
61,,*,*,12.8,*,*,1.6,*,*,14.5,*,*,14.7,,,,,,,,,,,,,
,611,-,0.9,0.9,-,-,-,-,0.9,0.9,-,0.9,0.9,,,,,,,,,,,,,
,612,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,613,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,619,*,*,11.7,*,*,1.6,*,*,13.4,*,*,13.5,,,,,,,,,,,,,
62,,*,*,8.1,*,*,1.1,*,*,9.2,*,*,9.4,,,,,,,,,,,,,
,620,*,*,8.1,*,*,1.1,*,*,9.2,*,*,9.4,,,,,,,,,,,,,
63,,-,1.9,1.9,-,0.2,0.2,-,2.1,2.1,-,2.1,2.1,,,,,,,,,,,,,
,631,-,1.6,1.6,-,0.1,0.1,-,1.8,1.8,-,1.8,1.8,,,,,,,,,,,,,
,639,-,0.3,0.3,-,-,-,-,0.3,0.3,-,0.3,0.3,,,,,,,,,,,,,
64,,6.9,6.5,13.4,1.8,2.2,4.0,8.8,8.6,17.4,8.8,8.6,17.4,,,,,,,,,,,,,
,641,6.3,5.5,11.8,1.8,1.9,3.7,8.1,7.4,15.5,8.1,7.4,15.5,,,,,,,,,,,,,
,642,-,0.1,0.1,-,-,-,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
,643,*,*,-,*,*,-,*,*,-,*,*,-,,,,,,,,,,,,,
,649,*,*,1.4,*,*,0.2,*,*,1.7,*,*,1.7,,,,,,,,,,,,,
65,,*,*,0.9,*,*,0.3,*,*,1.2,*,*,1.2,,,,,,,,,,,,,
,651,*,*,0.9,*,*,0.3,*,*,1.2,*,*,1.2,,,,,,,,,,,,,
,652,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
,653,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
66,,*,*,3.3,*,*,1.2,*,*,4.5,*,*,4.9,,,,,,,,,,,,,
,661,*,*,1.4,*,*,0.7,*,*,2.2,*,*,2.6,,,,,,,,,,,,,
,662,*,*,1.7,*,*,0.4,*,*,2.1,*,*,2.1,,,,,,,,,,,,,
,663,*,*,0.2,*,*,-,*,*,0.2,*,*,0.2,,,,,,,,,,,,,
68,,2.7,11.4,14.1,0.4,2.7,3.1,3.1,14.1,17.2,3.1,14.7,17.8,,,,,,,,,,,,,
,681,-,-,-,-,-,-,-,-,-,-,0.1,0.1,,,,,,,,,,,,,
,682,0.4,5.1,5.5,0.1,1.0,1.1,0.5,6.1,6.6,0.5,6.4,6.9,,,,,,,,,,,,,
,683,2.3,6.3,8.6,0.3,1.7,2.0,2.6,8.0,10.6,2.6,8.3,10.9,,,,,,,,,,,,,
69,,*,*,13.5,*,*,4.7,-,18.2,18.2,-,20.9,20.9,,,,,,,,,,,,,
,691,*,*,7.7,*,*,3.5,*,*,11.2,*,*,13.1,,,,,,,,,,,,,
,692,*,*,5.8,*,*,1.2,*,*,7.0,*,*,7.8,,,,,,,,,,,,,
70,,*,*,5.1,*,*,1.6,*,*,6.6,*,*,8.6,,,,,,,,,,,,,
,701,-,2.4,2.4,-,0.4,0.4,-,2.8,2.8,-,2.8,2.8,,,,,,,,,,,,,
,702,*,*,2.6,*,*,1.2,*,*,3.9,*,*,5.8,,,,,,,,,,,,,
71,,0.4,10.8,11.2,-,1.4,1.4,0.4,12.2,12.6,0.4,13.1,13.5,,,,,,,,,,,,,
,711,*,*,10.1,*,*,1.3,*,*,11.5,*,*,12.3,,,,,,,,,,,,,
,712,*,*,1.1,*,*,0.1,*,*,1.2,*,*,1.2,,,,,,,,,,,,,
72,,*,*,4.3,*,*,0.4,*,*,4.7,*,*,4.7,,,,,,,,,,,,,
,721,*,*,4.1,*,*,0.4,*,*,4.5,*,*,4.5,,,,,,,,,,,,,
,722,*,*,0.2,*,*,-,*,*,0.2,*,*,0.2,,,,,,,,,,,,,
73,,-,1.8,1.8,-,1.0,1.0,-,2.8,2.8,-,3.2,3.2,,,,,,,,,,,,,
,731,-,1.0,1.0,-,0.8,0.8,-,1.8,1.8,-,2.0,2.0,,,,,,,,,,,,,
,732,-,0.8,0.8,-,0.2,0.2,-,1.1,1.1,-,1.2,1.2,,,,,,,,,,,,,
74,,-,2.1,2.1,-,0.1,0.1,-,2.2,2.2,-,3.2,3.2,,,,,,,,,,,,,
,741,-,0.4,0.4,-,-,-,-,0.4,0.4,-,0.6,0.6,,,,,,,,,,,,,
,742,-,*,*,-,*,*,-,0.2,0.2,-,0.3,0.3,,,,,,,,,,,,,
,743,-,*,*,-,*,*,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,749,-,1.5,1.5,-,0.1,0.1,-,1.6,1.6,-,2.3,2.3,,,,,,,,,,,,,
75,,*,*,0.7,*,*,0.3,*,*,1.0,*,*,1.0,,,,,,,,,,,,,
,750,*,*,0.7,*,*,0.3,*,*,1.0,*,*,1.0,,,,,,,,,,,,,
77,,-,4.0,4.0,-,3.3,3.3,-,7.3,7.3,-,8.3,8.3,,,,,,,,,,,,,
,771,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,772,-,2.1,2.1,-,0.9,0.9,-,3.0,3.0,-,3.1,3.1,,,,,,,,,,,,,
,773,-,1.5,1.5,-,0.1,0.1,-,1.6,1.6,-,2.0,2.0,,,,,,,,,,,,,
,774,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
78,,*,*,13.5,*,*,5.1,0.2,18.4,18.6,0.2,18.5,18.7,,,,,,,,,,,,,
,781,*,*,2.2,*,*,0.8,*,*,3.0,*,*,3.0,,,,,,,,,,,,,
,782,*,*,11.2,*,*,4.3,*,*,15.5,*,*,15.6,,,,,,,,,,,,,
,783,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
79,,0.1,1.7,1.7,0.1,0.7,0.8,0.2,2.4,2.5,0.2,2.4,2.5,,,,,,,,,,,,,
,791,*,*,1.7,*,*,0.7,*,*,2.4,*,*,2.4,,,,,,,,,,,,,
,799,*,*,-,*,*,0.1,*,*,0.1,*,*,0.1,,,,,,,,,,,,,
80,,*,*,7.0,*,*,2.5,0.3,9.3,9.6,0.3,9.4,9.7,,,,,,,,,,,,,
,801,*,*,6.8,*,*,2.5,*,*,9.3,*,*,9.4,,,,,,,,,,,,,
,802,-,0.2,0.2,-,-,-,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
,803,*,*,0.1,*,*,-,*,*,0.1,*,*,0.1,,,,,,,,,,,,,
81,,1.9,4.9,6.8,1.0,7.6,8.6,2.9,12.4,15.4,2.9,13.5,16.5,,,,,,,,,,,,,
,811,*,*,0.9,*,*,0.4,*,*,1.3,*,*,1.3,,,,,,,,,,,,,
,812,1.9,2.8,4.6,1.0,7.1,8.1,2.9,9.9,12.8,2.9,10.6,13.5,,,,,,,,,,,,,
,813,*,*,1.2,*,*,-,*,*,1.2,*,*,1.7,,,,,,,,,,,,,
82,,0.2,9.8,10.0,0.1,1.4,1.5,0.3,11.2,11.5,0.3,11.8,12.1,,,,,,,,,,,,,
,821,-,1.0,1.0,-,0.1,0.1,-,1.1,1.1,-,1.1,1.1,,,,,,,,,,,,,
,822,*,*,*,*,*,*,0.2,3.1,3.4,0.2,3.2,3.4,,,,,,,,,,,,,
,823,-,*,*,-,*,*,-,0.3,0.3,-,0.3,0.3,,,,,,,,,,,,,
,829,*,*,6.0,*,*,0.8,0.1,6.7,6.7,0.1,7.2,7.3,,,,,,,,,,,,,
84,,*,*,56.3,*,*,29.7,*,*,86.0,*,*,86.0,,,,,,,,,,,,,
,841,*,*,41.0,*,*,19.4,60.4,-,60.4,60.4,-,60.4,,,,,,,,,,,,,
,842,*,*,*,*,*,*,*,*,*,*,*,*,,,,,,,,,,,,,
,843,*,-,*,*,-,*,*,-,*,*,-,*,,,,,,,,,,,,,
85,,38.1,17.6,55.6,35.2,7.6,42.8,73.2,25.2,98.4,73.3,25.5,98.8,,,,,,,,,,,,,
,851,*,*,1.3,*,*,4.7,*,*,5.9,*,*,6.0,,,,,,,,,,,,,
,852,15.7,0.9,16.6,16.5,0.5,16.9,32.2,1.4,33.6,32.2,1.5,33.6,,,,,,,,,,,,,
,853,17.8,1.5,19.3,12.0,0.5,12.4,29.8,2.0,31.8,29.8,2.1,31.9,,,,,,,,,,,,,
,854,*,*,12.0,*,*,5.6,*,*,17.5,*,*,17.6,,,,,,,,,,,,,
,855,3.0,3.3,6.3,1.9,1.2,3.1,4.9,4.5,9.4,4.9,4.6,9.6,,,,,,,,,,,,,
,856,-,0.1,0.1,-,0.1,0.1,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
86,,45.4,10.3,55.8,22.1,8.8,30.9,67.5,19.2,86.7,67.5,21.3,88.8,,,,,,,,,,,,,
,861,39.2,3.9,43.1,20.2,2.6,22.8,59.4,6.5,65.9,59.4,6.6,65.9,,,,,,,,,,,,,
,862,0.1,5.0,5.1,0.1,4.4,4.5,0.2,9.4,9.6,0.2,11.4,11.6,,,,,,,,,,,,,
,869,6.1,1.4,7.6,1.8,1.8,3.6,8.0,3.2,11.2,8.0,3.3,11.3,,,,,,,,,,,,,
87,,2.7,16.5,19.2,1.6,10.0,11.6,4.2,26.5,30.8,4.2,26.8,31.0,,,,,,,,,,,,,
,871,-,6.7,6.7,-,4.1,4.1,-,10.7,10.8,-,10.8,10.8,,,,,,,,,,,,,
,872,0.6,0.5,1.1,0.2,0.1,0.3,0.8,0.6,1.3,0.8,0.6,1.3,,,,,,,,,,,,,
,873,1.0,4.2,5.2,0.9,3.1,4.0,1.9,7.3,9.1,1.9,7.3,9.2,,,,,,,,,,,,,
,879,1.1,5.1,6.2,0.5,2.8,3.3,1.6,7.9,9.5,1.6,8.1,9.7,,,,,,,,,,,,,
88,,10.1,10.9,21.0,8.1,9.8,18.0,18.3,20.7,39.0,18.3,21.3,39.5,,,,,,,,,,,,,
,881,0.7,5.0,5.6,1.6,3.0,4.6,2.3,8.0,10.2,2.3,8.0,10.3,,,,,,,,,,,,,
,889,9.5,5.9,15.4,6.5,6.9,13.4,16.0,12.8,28.8,16.0,13.2,29.2,,,,,,,,,,,,,
90,,0.1,0.5,0.6,-,0.6,0.6,0.1,1.1,1.2,0.1,1.1,1.2,,,,,,,,,,,,,
,900,0.1,0.5,0.6,-,0.6,0.6,0.1,1.1,1.2,0.1,1.1,1.2,,,,,,,,,,,,,
91,,1.1,0.7,1.8,1.4,0.7,2.1,2.5,1.4,3.9,2.5,1.4,3.9,,,,,,,,,,,,,
,910,1.1,0.7,1.8,1.4,0.7,2.1,2.5,1.4,3.9,2.5,1.4,3.9,,,,,,,,,,,,,
92,,*,*,2.3,*,*,3.3,*,*,5.5,*,*,5.9,,,,,,,,,,,,,
,920,*,*,2.3,*,*,3.3,*,*,5.5,*,*,5.9,,,,,,,,,,,,,
93,,1.2,3.6,4.8,1.3,6.4,7.7,2.6,9.9,12.5,2.6,10.3,12.8,,,,,,,,,,,,,
,931,0.9,3.5,4.3,1.1,5.0,6.2,2.0,8.5,10.5,2.0,8.7,10.7,,,,,,,,,,,,,
,932,0.4,0.1,0.5,0.2,1.3,1.5,0.6,1.4,2.0,0.6,1.6,2.1,,,,,,,,,,,,,
94,,*,*,4.3,*,*,5.6,*,*,9.9,*,*,9.9,,,,,,,,,,,,,
,941,*,*,0.1,*,*,-,*,*,0.2,*,*,0.2,,,,,,,,,,,,,
,942,*,*,0.2,*,*,-,*,*,0.3,*,*,0.3,,,,,,,,,,,,,
,949,0.9,3.1,4.0,0.7,4.8,5.5,1.6,7.9,9.5,1.6,7.9,9.5,,,,,,,,,,,,,
95,,-,0.7,0.7,-,0.3,0.3,-,0.9,0.9,-,1.1,1.1,,,,,,,,,,,,,
,951,-,0.2,0.2,-,0.1,0.1,-,0.3,0.3,-,0.4,0.4,,,,,,,,,,,,,
,952,-,0.4,0.4,-,0.2,0.2,-,0.6,0.6,-,0.8,0.8,,,,,,,,,,,,,
96,,0.1,5.2,5.3,-,5.2,5.3,0.1,10.4,10.5,0.1,13.1,13.2,,,,,,,,,,,,,
,960,0.1,5.2,5.3,-,5.2,5.3,0.1,10.4,10.5,0.1,13.1,13.2,,,,,,,,,,,,,
Source: Office for National Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Employment is defined as employees plus working proprietors,,,,,,,,,,,,,,,,,,,,,,,,,,
"2. Figures may not add up due to rounding. Figures are rounded to the nearest thousand and to one decimal place. For example 2.4 is equal to 2,400, and represents a figure in the range 2,350 - 2,449.",,,,,,,,,,,,,,,,,,,,,,,,,,
3. Cells containing an asterisk (*) represent disclosive data that cannot be published.,,,,,,,,,,,,,,,,,,,,,,,,,,
4. Cells containing a hyphen (-) represent a zero or less than 50.,,,,,,,,,,,,,,,,,,,,,,,,,,
*01 includes farm agriculture data. Farm agriculture estimates are not available below this level so estimates at a 3-digit level only include non-farm agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,